Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,speed,timestamp
1.0,78.0,99.0,334.0,13.125,285.0,6.125,0.0,79.0,4642.44,305.79999999999995,2.445,0.0,157.0,0.0,2019-08-21 01:46:24
1.0,78.0,99.0,334.0,13.125,286.0,6.125,0.0,79.0,4644.67,306.0,2.463,0.0,157.0,0.0,2019-08-21 01:46:25
1.0,79.0,99.0,334.0,13.0,286.0,6.25,0.0,79.0,4647.15,306.20000000000005,2.445,0.0,157.0,0.0,2019-08-21 01:46:26
1.0,79.0,99.0,332.0,13.0,287.0,6.25,0.0,79.0,4649.69,306.20000000000005,2.454,0.0,157.0,0.0,2019-08-21 01:46:27
1.0,79.0,98.0,332.0,13.0,287.0,6.375,0.0,79.0,4652.38,306.20000000000005,2.473,0.0,157.0,0.0,2019-08-21 01:46:28
1.0,79.0,98.0,330.0,13.0,291.0,6.375,0.0,80.0,4655.13,306.20000000000005,2.51,0.0,157.0,0.0,2019-08-21 01:46:29
1.0,79.0,98.0,326.0,13.0,296.0,6.375,0.0,80.0,4657.61,306.0,2.519,0.0,157.0,0.0,2019-08-21 01:46:30
1.0,79.0,98.0,326.0,13.0,297.0,6.375,0.0,79.0,4660.03,306.0,2.519,0.0,157.0,0.0,2019-08-21 01:46:31
1.0,80.0,99.0,326.0,13.0,297.0,6.625,0.0,79.0,4662.46,305.79999999999995,2.482,0.0,157.0,0.0,2019-08-21 01:46:32
1.0,79.0,99.0,326.0,13.0,297.0,6.375,0.0,79.0,4664.94,305.6,2.454,0.0,157.0,0.0,2019-08-21 01:46:33
1.0,79.0,100.0,332.0,13.125,293.0,6.25,0.0,79.0,4667.3,305.4,2.445,0.0,157.0,0.0,2019-08-21 01:46:34
0.0,79.0,100.0,330.0,13.25,291.0,6.25,0.0,79.0,4669.82,305.20000000000005,2.445,0.0,157.0,0.0,2019-08-21 01:46:35
0.0,79.0,100.0,330.0,13.25,291.0,6.25,0.0,79.0,4672.44,305.20000000000005,2.398,0.0,158.0,0.0,2019-08-21 01:46:36
0.0,79.0,99.0,332.0,13.5,285.0,6.0,0.0,79.0,4674.74,305.0,2.361,0.0,158.0,0.0,2019-08-21 01:46:37
1.0,79.0,99.0,334.0,13.5,282.0,6.0,0.0,79.0,4676.76,305.0,2.314,0.0,157.0,0.0,2019-08-21 01:46:38
1.0,79.0,97.0,334.0,13.75,275.0,6.125,0.0,79.0,4678.93,304.79999999999995,2.305,0.0,157.0,0.0,2019-08-21 01:46:39
1.0,79.0,97.0,336.0,13.875,275.0,6.125,0.0,79.0,4680.99,304.79999999999995,2.314,0.0,157.0,0.0,2019-08-21 01:46:40
1.0,79.0,97.0,336.0,14.0,276.0,6.25,0.0,79.0,4683.13,304.79999999999995,2.323,0.0,156.0,0.0,2019-08-21 01:46:41
1.0,79.0,97.0,334.0,13.875,279.0,6.25,0.0,79.0,4685.55,304.79999999999995,2.333,0.0,156.0,0.0,2019-08-21 01:46:42
1.0,79.0,97.0,334.0,13.875,282.0,6.25,0.0,79.0,4687.86,304.6,2.361,0.0,156.0,0.0,2019-08-21 01:46:43
1.0,79.0,98.0,334.0,13.75,288.0,6.125,0.0,80.0,4690.65,304.6,2.398,0.0,156.0,0.0,2019-08-21 01:46:44
1.0,80.0,98.0,328.0,13.875,293.0,6.125,0.0,80.0,4693.47,304.6,2.435,0.0,157.0,0.0,2019-08-21 01:46:45
1.0,80.0,98.0,326.0,13.875,299.0,6.125,0.0,80.0,4695.74,304.4,2.473,0.0,157.0,0.0,2019-08-21 01:46:46
1.0,80.0,98.0,326.0,13.5,304.0,6.125,0.0,80.0,4698.17,304.20000000000005,2.501,0.0,158.0,0.0,2019-08-21 01:46:47
1.0,80.0,98.0,326.0,13.25,309.0,6.125,0.0,80.0,4700.65,304.20000000000005,2.491,0.0,158.0,0.0,2019-08-21 01:46:48
1.0,80.0,98.0,326.0,13.25,309.0,6.125,0.0,80.0,4703.03,304.0,2.482,0.0,157.0,0.0,2019-08-21 01:46:49
1.0,80.0,98.0,326.0,13.25,309.0,6.125,0.0,80.0,4705.74,303.79999999999995,2.463,0.0,157.0,0.0,2019-08-21 01:46:50
1.0,80.0,98.0,326.0,13.0,309.0,6.25,0.0,80.0,4708.34,303.6,2.454,0.0,157.0,0.0,2019-08-21 01:46:51
1.0,80.0,98.0,326.0,12.875,307.0,6.375,0.0,80.0,4710.63,303.20000000000005,2.445,0.0,157.0,0.0,2019-08-21 01:46:52
1.0,80.0,98.0,334.0,12.875,306.0,6.375,0.0,79.0,4713.05,303.0,2.426,0.0,157.0,0.0,2019-08-21 01:46:53
1.0,80.0,98.0,336.0,12.875,305.0,6.375,0.0,79.0,4715.51,302.6,2.417,0.0,158.0,0.0,2019-08-21 01:46:54
1.0,79.0,98.0,334.0,13.0,304.0,6.375,0.0,79.0,4717.97,302.4,2.435,0.0,158.0,0.0,2019-08-21 01:46:55
1.0,79.0,98.0,334.0,13.0,304.0,6.375,0.0,78.0,4720.36,302.4,2.426,0.0,158.0,0.0,2019-08-21 01:46:56
1.0,78.0,99.0,332.0,13.25,297.0,6.375,0.0,78.0,4722.65,302.20000000000005,2.417,0.0,158.0,0.0,2019-08-21 01:46:57
1.0,78.0,99.0,330.0,13.375,290.0,6.5,0.0,78.0,4724.99,302.0,2.407,0.0,158.0,0.0,2019-08-21 01:46:58
1.0,78.0,99.0,330.0,13.375,288.0,6.5,0.0,78.0,4727.3,302.0,2.389,0.0,158.0,0.0,2019-08-21 01:46:59
1.0,78.0,100.0,332.0,13.375,286.0,6.375,0.0,78.0,4729.74,302.0,2.37,0.0,159.0,0.0,2019-08-21 01:47:00
1.0,78.0,100.0,332.0,13.375,286.0,6.375,0.0,78.0,4732.07,301.79999999999995,2.37,0.0,159.0,0.0,2019-08-21 01:47:01
1.0,78.0,100.0,332.0,13.5,284.0,6.375,0.0,78.0,4734.42,301.79999999999995,2.342,0.0,159.0,0.0,2019-08-21 01:47:02
1.0,78.0,100.0,336.0,13.375,280.0,6.375,0.0,78.0,4736.97,301.6,2.333,0.0,160.0,0.0,2019-08-21 01:47:03
1.0,78.0,100.0,338.0,13.375,280.0,6.375,0.0,77.0,4739.45,301.4,2.37,0.0,160.0,0.0,2019-08-21 01:47:04
1.0,78.0,100.0,336.0,13.375,283.0,6.375,0.0,77.0,4741.97,301.20000000000005,2.389,0.0,162.0,0.0,2019-08-21 01:47:05
1.0,77.0,100.0,336.0,13.5,284.0,6.5,0.0,77.0,4744.3,301.20000000000005,2.417,0.0,162.0,0.0,2019-08-21 01:47:06
1.0,77.0,100.0,322.0,13.5,287.0,6.5,0.0,77.0,4746.65,301.0,2.482,0.0,161.0,0.0,2019-08-21 01:47:07
1.0,77.0,100.0,312.0,14.25,289.0,7.375,0.0,77.0,4749.03,300.6,2.445,0.0,161.0,0.0,2019-08-21 01:47:08
1.0,77.0,100.0,314.0,14.25,284.0,7.375,0.0,76.0,4751.4,300.4,2.445,0.0,161.0,0.0,2019-08-21 01:47:09
1.0,76.0,105.0,314.0,14.625,286.0,7.75,0.0,76.0,4753.76,300.20000000000005,2.445,0.0,163.0,0.0,2019-08-21 01:47:10
0.0,76.0,106.0,310.0,14.875,284.0,7.75,0.0,76.0,4756.2,300.0,2.417,0.0,163.0,0.0,2019-08-21 01:47:11
1.0,76.0,106.0,308.0,14.875,284.0,7.75,0.0,75.0,4758.49,299.79999999999995,2.407,0.0,163.0,0.0,2019-08-21 01:47:12
1.0,75.0,109.0,314.0,14.625,284.0,7.375,0.0,76.0,4760.78,299.4,2.417,0.0,163.0,0.0,2019-08-21 01:47:13
1.0,75.0,109.0,322.0,14.625,284.0,7.375,0.0,76.0,4763.14,299.20000000000005,2.37,0.0,163.0,0.0,2019-08-21 01:47:14
1.0,76.0,110.0,330.0,14.0,279.0,7.375,0.0,78.0,4765.63,299.0,2.407,0.0,163.0,0.0,2019-08-21 01:47:15
1.0,78.0,110.0,330.0,13.5,284.0,6.625,0.0,78.0,4767.78,298.6,2.417,0.0,161.0,0.0,2019-08-21 01:47:16
1.0,78.0,108.0,330.0,13.375,282.0,6.625,0.0,79.0,4770.26,298.4,2.426,0.0,161.0,0.0,2019-08-21 01:47:17
1.0,78.0,108.0,330.0,13.375,282.0,6.625,0.0,79.0,4772.43,298.20000000000005,2.417,0.0,161.0,0.0,2019-08-21 01:47:18
1.0,79.0,105.0,332.0,13.125,275.0,6.375,0.0,78.0,4774.53,298.0,2.407,0.0,159.0,0.0,2019-08-21 01:47:19
1.0,78.0,102.0,336.0,13.0,273.0,6.25,0.0,78.0,4777.19,297.79999999999995,2.407,0.0,157.0,0.0,2019-08-21 01:47:20
1.0,78.0,101.0,334.0,13.125,273.0,6.875,0.0,78.0,4779.91,297.79999999999995,2.454,0.0,156.0,0.0,2019-08-21 01:47:21
1.0,78.0,101.0,328.0,13.125,277.0,6.875,0.0,78.0,4782.62,297.6,2.519,0.0,154.0,0.0,2019-08-21 01:47:22
1.0,78.0,101.0,320.0,13.5,282.0,6.875,0.0,77.0,4785.3,297.6,2.575,0.0,154.0,0.0,2019-08-21 01:47:23
1.0,77.0,102.0,320.0,13.375,288.0,7.125,0.0,77.0,4787.63,297.6,2.585,0.0,154.0,0.0,2019-08-21 01:47:24
1.0,77.0,102.0,316.0,13.375,288.0,7.125,0.0,77.0,4789.72,297.6,2.603,0.0,156.0,0.0,2019-08-21 01:47:25
1.0,77.0,104.0,314.0,13.375,292.0,7.25,0.0,77.0,4792.15,297.4,2.631,0.0,156.0,0.0,2019-08-21 01:47:26
1.0,77.0,104.0,314.0,13.625,294.0,7.25,0.0,77.0,4794.76,297.6,2.603,0.0,156.0,0.0,2019-08-21 01:47:27
1.0,77.0,106.0,312.0,13.5,294.0,7.0,0.0,78.0,4796.95,297.6,2.566,0.0,157.0,0.0,2019-08-21 01:47:28
1.0,77.0,106.0,316.0,13.5,289.0,7.0,0.0,78.0,4799.34,297.6,2.491,0.0,157.0,0.0,2019-08-21 01:47:29
1.0,78.0,106.0,316.0,13.625,289.0,7.0,0.0,78.0,4802.38,297.6,2.445,0.0,157.0,0.0,2019-08-21 01:47:30
0.0,78.0,106.0,324.0,13.625,281.0,6.625,0.0,78.0,4805.16,297.79999999999995,2.445,0.0,158.0,0.0,2019-08-21 01:47:31
0.0,78.0,106.0,324.0,13.625,281.0,6.625,0.0,79.0,4807.64,298.0,2.463,0.0,158.0,0.0,2019-08-21 01:47:32
0.0,79.0,104.0,324.0,13.375,301.0,6.25,0.0,79.0,4810.19,298.20000000000005,2.435,0.0,157.0,0.0,2019-08-21 01:47:33
1.0,79.0,104.0,326.0,13.375,301.0,6.25,0.0,80.0,4812.62,298.20000000000005,2.463,0.0,157.0,0.0,2019-08-21 01:47:34
1.0,79.0,104.0,326.0,13.375,307.0,6.25,0.0,80.0,4815.09,298.4,2.463,0.0,158.0,0.0,2019-08-21 01:47:35
1.0,80.0,100.0,324.0,13.625,305.0,6.0,0.0,80.0,4817.57,298.4,2.482,0.0,158.0,0.0,2019-08-21 01:47:36
1.0,80.0,99.0,324.0,13.5,296.0,6.0,0.0,80.0,4819.79,298.4,2.491,0.0,158.0,0.0,2019-08-21 01:47:37
1.0,80.0,99.0,320.0,13.5,294.0,6.0,0.0,80.0,4822.32,298.6,2.501,0.0,158.0,0.0,2019-08-21 01:47:38
1.0,80.0,98.0,318.0,13.875,295.0,6.25,0.0,80.0,4824.83,298.4,2.482,0.0,158.0,0.0,2019-08-21 01:47:39
1.0,80.0,98.0,318.0,13.875,295.0,6.25,0.0,80.0,4827.26,298.20000000000005,2.491,0.0,158.0,0.0,2019-08-21 01:47:40
1.0,80.0,98.0,320.0,13.75,295.0,6.25,0.0,80.0,4829.76,298.0,2.473,0.0,158.0,0.0,2019-08-21 01:47:41
1.0,80.0,98.0,320.0,13.75,295.0,6.25,0.0,80.0,4832.22,297.79999999999995,2.473,0.0,158.0,0.0,2019-08-21 01:47:42
1.0,80.0,99.0,324.0,13.625,299.0,6.25,0.0,80.0,4834.31,297.79999999999995,2.473,0.0,158.0,0.0,2019-08-21 01:47:43
1.0,80.0,99.0,324.0,13.625,299.0,6.25,0.0,79.0,4836.6,297.6,2.445,0.0,158.0,0.0,2019-08-21 01:47:44
1.0,80.0,99.0,324.0,13.5,298.0,6.375,0.0,79.0,4838.72,297.6,2.426,0.0,157.0,0.0,2019-08-21 01:47:45
1.0,79.0,100.0,330.0,13.375,288.0,6.375,0.0,80.0,4841.15,297.6,2.417,0.0,157.0,0.0,2019-08-21 01:47:46
1.0,79.0,100.0,330.0,13.375,287.0,6.375,0.0,79.0,4843.65,297.6,2.417,0.0,157.0,0.0,2019-08-21 01:47:47
1.0,79.0,100.0,328.0,13.375,287.0,6.375,0.0,79.0,4846.08,297.6,2.417,0.0,157.0,0.0,2019-08-21 01:47:48
1.0,79.0,100.0,328.0,13.5,287.0,6.25,0.0,79.0,4848.53,297.6,2.417,0.0,157.0,0.0,2019-08-21 01:47:49
1.0,79.0,100.0,330.0,13.5,288.0,6.25,0.0,79.0,4851.04,297.6,2.417,0.0,157.0,0.0,2019-08-21 01:47:50
1.0,79.0,100.0,330.0,13.5,287.0,6.25,0.0,79.0,4853.67,297.6,2.435,0.0,157.0,0.0,2019-08-21 01:47:51
1.0,79.0,99.0,330.0,13.5,287.0,6.25,0.0,79.0,4855.92,297.6,2.445,0.0,157.0,0.0,2019-08-21 01:47:52
2.0,79.0,99.0,326.0,13.5,290.0,6.25,0.0,79.0,4858.17,297.6,2.445,0.0,157.0,0.0,2019-08-21 01:47:53
2.0,79.0,99.0,326.0,13.5,290.0,6.375,0.0,79.0,4860.59,297.6,2.463,0.0,158.0,0.0,2019-08-21 01:47:54
1.0,79.0,99.0,328.0,13.375,290.0,6.5,0.0,79.0,4863.11,297.4,2.463,0.0,157.0,0.0,2019-08-21 01:47:55
1.0,79.0,100.0,328.0,13.375,290.0,6.5,0.0,79.0,4865.72,297.20000000000005,2.454,0.0,157.0,0.0,2019-08-21 01:47:56
1.0,79.0,100.0,326.0,13.375,290.0,6.5,0.0,79.0,4868.47,297.0,2.445,0.0,158.0,0.0,2019-08-21 01:47:57
1.0,79.0,100.0,326.0,13.375,290.0,6.5,0.0,80.0,4870.97,296.79999999999995,2.445,0.0,157.0,0.0,2019-08-21 01:47:58
1.0,80.0,101.0,328.0,13.5,290.0,6.5,0.0,80.0,4873.34,296.79999999999995,2.445,0.0,157.0,0.0,2019-08-21 01:47:59
1.0,80.0,101.0,326.0,13.5,290.0,6.5,0.0,79.0,4875.81,296.6,2.445,0.0,157.0,0.0,2019-08-21 01:48:00
1.0,79.0,101.0,330.0,13.25,291.0,6.375,0.0,79.0,4878.01,296.4,2.417,0.0,158.0,0.0,2019-08-21 01:48:01
1.0,79.0,101.0,330.0,13.25,291.0,6.375,0.0,79.0,4880.4,296.4,2.407,0.0,158.0,0.0,2019-08-21 01:48:02
1.0,79.0,101.0,330.0,13.25,287.0,6.375,0.0,79.0,4883.0,296.4,2.398,0.0,158.0,0.0,2019-08-21 01:48:03
1.0,79.0,100.0,334.0,13.125,284.0,6.375,0.0,79.0,4885.55,296.4,2.407,0.0,158.0,0.0,2019-08-21 01:48:04
1.0,79.0,100.0,336.0,13.125,284.0,6.375,0.0,78.0,4887.96,296.4,2.389,0.0,158.0,0.0,2019-08-21 01:48:05
1.0,78.0,99.0,336.0,13.125,282.0,6.25,0.0,79.0,4890.39,296.6,2.379,0.0,158.0,0.0,2019-08-21 01:48:06
1.0,79.0,99.0,336.0,13.25,282.0,6.125,0.0,78.0,4892.62,296.6,2.37,0.0,157.0,0.0,2019-08-21 01:48:07
1.0,78.0,98.0,336.0,13.25,281.0,6.125,0.0,79.0,4894.77,296.79999999999995,2.351,0.0,157.0,0.0,2019-08-21 01:48:08
1.0,79.0,98.0,338.0,13.25,281.0,6.125,0.0,78.0,4897.06,296.79999999999995,2.333,0.0,156.0,0.0,2019-08-21 01:48:09
1.0,79.0,98.0,338.0,13.25,281.0,6.125,0.0,78.0,4899.35,297.0,2.305,0.0,156.0,0.0,2019-08-21 01:48:10
1.0,79.0,98.0,340.0,13.25,279.0,6.125,0.0,78.0,4901.69,297.0,2.277,0.0,155.0,0.0,2019-08-21 01:48:11
1.0,78.0,97.0,344.0,13.25,273.0,6.0,0.0,78.0,4904.13,297.0,2.267,0.0,155.0,0.0,2019-08-21 01:48:12
1.0,78.0,97.0,346.0,13.375,274.0,6.125,0.0,78.0,4906.69,297.20000000000005,2.267,0.0,155.0,0.0,2019-08-21 01:48:13
1.0,78.0,97.0,346.0,13.25,275.0,6.125,0.0,78.0,4909.09,297.20000000000005,2.267,0.0,156.0,0.0,2019-08-21 01:48:14
1.0,78.0,96.0,346.0,13.375,275.0,6.125,0.0,78.0,4911.66,297.4,2.277,0.0,156.0,0.0,2019-08-21 01:48:15
1.0,78.0,96.0,346.0,13.375,275.0,6.125,0.0,78.0,4914.16,297.4,2.286,0.0,156.0,0.0,2019-08-21 01:48:16
1.0,78.0,96.0,346.0,13.25,278.0,6.125,0.0,79.0,4916.38,297.4,2.305,0.0,156.0,0.0,2019-08-21 01:48:17
1.0,78.0,96.0,344.0,13.25,280.0,6.125,0.0,78.0,4918.67,297.6,2.323,0.0,157.0,0.0,2019-08-21 01:48:18
1.0,78.0,96.0,344.0,13.25,282.0,6.125,0.0,78.0,4921.0,297.6,2.323,0.0,157.0,0.0,2019-08-21 01:48:19
1.0,78.0,96.0,344.0,13.125,282.0,6.125,0.0,78.0,4923.24,297.79999999999995,2.323,0.0,157.0,0.0,2019-08-21 01:48:20
1.0,78.0,96.0,344.0,13.125,283.0,6.125,0.0,78.0,4925.7,297.79999999999995,2.351,0.0,157.0,0.0,2019-08-21 01:48:21
1.0,78.0,97.0,342.0,13.0,288.0,6.125,0.0,79.0,4928.24,297.79999999999995,2.361,0.0,157.0,0.0,2019-08-21 01:48:22
2.0,78.0,97.0,342.0,13.0,288.0,6.125,0.0,78.0,4930.78,298.0,2.37,0.0,157.0,0.0,2019-08-21 01:48:23
1.0,79.0,97.0,342.0,13.0,290.0,6.125,0.0,79.0,4933.3,298.0,2.37,0.0,157.0,0.0,2019-08-21 01:48:24
1.0,78.0,97.0,342.0,13.0,291.0,6.125,0.0,79.0,4935.93,298.20000000000005,2.389,0.0,157.0,0.0,2019-08-21 01:48:25
1.0,79.0,97.0,342.0,13.0,291.0,6.125,0.0,79.0,4938.22,298.20000000000005,2.407,0.0,157.0,0.0,2019-08-21 01:48:26
1.0,79.0,97.0,338.0,13.0,293.0,6.125,0.0,80.0,4940.54,298.20000000000005,2.435,0.0,157.0,0.0,2019-08-21 01:48:27
1.0,79.0,97.0,336.0,13.125,295.0,6.0,0.0,80.0,4942.87,298.20000000000005,2.426,0.0,157.0,0.0,2019-08-21 01:48:28
1.0,80.0,97.0,334.0,13.0,295.0,6.125,0.0,80.0,4945.22,298.4,2.435,0.0,157.0,0.0,2019-08-21 01:48:29
1.0,80.0,97.0,336.0,13.0,295.0,6.25,0.0,80.0,4947.66,298.4,2.445,0.0,157.0,0.0,2019-08-21 01:48:30
1.0,80.0,97.0,334.0,13.0,295.0,6.25,0.0,80.0,4950.1,298.4,2.445,0.0,158.0,0.0,2019-08-21 01:48:31
1.0,80.0,97.0,332.0,13.125,298.0,6.125,0.0,79.0,4952.49,298.20000000000005,2.426,0.0,157.0,0.0,2019-08-21 01:48:32
1.0,80.0,97.0,332.0,13.125,298.0,6.125,0.0,79.0,4954.95,298.20000000000005,2.426,0.0,157.0,0.0,2019-08-21 01:48:33
1.0,79.0,98.0,332.0,13.125,297.0,6.125,0.0,79.0,4957.19,298.0,2.407,0.0,156.0,0.0,2019-08-21 01:48:34
1.0,79.0,98.0,334.0,13.0,294.0,6.125,0.0,79.0,4959.44,298.0,2.389,0.0,155.0,0.0,2019-08-21 01:48:35
1.0,79.0,98.0,336.0,13.125,292.0,6.125,0.0,79.0,4961.61,298.0,2.37,0.0,155.0,0.0,2019-08-21 01:48:36
1.0,79.0,97.0,338.0,13.125,287.0,6.125,0.0,78.0,4964.0,298.0,2.361,0.0,154.0,0.0,2019-08-21 01:48:37
1.0,79.0,97.0,340.0,13.125,287.0,6.125,0.0,78.0,4966.35,298.0,2.342,0.0,155.0,0.0,2019-08-21 01:48:38
1.0,78.0,97.0,340.0,12.875,288.0,5.875,0.0,78.0,4968.63,298.0,2.351,0.0,154.0,0.0,2019-08-21 01:48:39
2.0,78.0,96.0,346.0,12.75,285.0,5.875,0.0,78.0,4971.03,298.20000000000005,2.342,0.0,155.0,0.0,2019-08-21 01:48:40
2.0,78.0,96.0,346.0,12.75,283.0,6.0,0.0,78.0,4973.34,298.20000000000005,2.342,0.0,156.0,0.0,2019-08-21 01:48:41
2.0,78.0,95.0,348.0,12.75,282.0,6.0,0.0,78.0,4975.53,298.20000000000005,2.333,0.0,156.0,0.0,2019-08-21 01:48:42
2.0,78.0,95.0,348.0,12.75,282.0,6.0,0.0,78.0,4977.83,298.20000000000005,2.333,0.0,157.0,0.0,2019-08-21 01:48:43
2.0,78.0,95.0,348.0,12.75,280.0,6.0,0.0,77.0,4980.15,298.20000000000005,2.323,0.0,157.0,0.0,2019-08-21 01:48:44
1.0,77.0,95.0,346.0,13.125,280.0,6.125,0.0,77.0,4982.24,298.4,2.305,0.0,157.0,0.0,2019-08-21 01:48:45
1.0,77.0,95.0,344.0,13.125,280.0,6.125,0.0,77.0,4984.52,298.4,2.277,0.0,157.0,0.0,2019-08-21 01:48:46
2.0,77.0,96.0,344.0,13.25,277.0,6.25,0.0,78.0,4986.82,298.6,2.267,0.0,157.0,0.0,2019-08-21 01:48:47
2.0,78.0,96.0,346.0,13.375,275.0,6.125,0.0,78.0,4989.05,298.6,2.249,0.0,157.0,0.0,2019-08-21 01:48:48
2.0,78.0,96.0,346.0,13.375,277.0,6.125,0.0,78.0,4991.31,298.79999999999995,2.249,0.0,157.0,0.0,2019-08-21 01:48:49
2.0,78.0,97.0,346.0,13.5,281.0,6.125,0.0,78.0,4993.53,298.79999999999995,2.258,0.0,157.0,0.0,2019-08-21 01:48:50
2.0,78.0,97.0,346.0,13.5,277.0,6.0,0.0,78.0,4995.47,298.79999999999995,2.249,0.0,157.0,0.0,2019-08-21 01:48:51
1.0,78.0,97.0,346.0,13.5,277.0,6.0,0.0,78.0,4997.41,299.0,2.249,0.0,157.0,0.0,2019-08-21 01:48:52
1.0,78.0,96.0,348.0,13.375,281.0,6.125,0.0,78.0,4999.72,299.0,2.249,0.0,157.0,0.0,2019-08-21 01:48:53
1.0,78.0,96.0,348.0,13.375,281.0,6.125,0.0,78.0,5002.2,299.0,2.267,0.0,157.0,0.0,2019-08-21 01:48:54
2.0,78.0,96.0,350.0,13.125,286.0,6.0,0.0,78.0,5004.56,299.0,2.295,0.0,157.0,0.0,2019-08-21 01:48:55
1.0,78.0,96.0,350.0,13.125,286.0,6.0,0.0,78.0,5006.68,299.0,2.314,0.0,157.0,0.0,2019-08-21 01:48:56
1.0,78.0,96.0,350.0,13.25,287.0,6.0,0.0,78.0,5008.99,299.0,2.323,0.0,157.0,0.0,2019-08-21 01:48:57
2.0,78.0,96.0,344.0,13.375,294.0,6.125,0.0,79.0,5011.1,299.0,2.342,0.0,157.0,0.0,2019-08-21 01:48:58
2.0,79.0,95.0,340.0,13.5,294.0,6.125,0.0,79.0,5013.37,299.0,2.379,0.0,157.0,0.0,2019-08-21 01:48:59
1.0,79.0,95.0,336.0,13.375,298.0,6.125,0.0,79.0,5015.59,299.20000000000005,2.389,0.0,157.0,0.0,2019-08-21 01:49:00
1.0,79.0,95.0,334.0,13.375,298.0,6.125,0.0,80.0,5017.81,299.20000000000005,2.389,0.0,158.0,0.0,2019-08-21 01:49:01
1.0,79.0,95.0,332.0,13.375,302.0,6.125,0.0,79.0,5020.16,299.20000000000005,2.379,0.0,157.0,0.0,2019-08-21 01:49:02
1.0,80.0,96.0,332.0,13.625,302.0,6.25,0.0,79.0,5022.56,299.20000000000005,2.37,0.0,157.0,0.0,2019-08-21 01:49:03
1.0,79.0,97.0,334.0,13.5,303.0,6.25,0.0,79.0,5025.7,299.20000000000005,2.361,0.0,157.0,0.0,2019-08-21 01:49:04
1.0,79.0,97.0,336.0,13.5,304.0,6.25,0.0,79.0,5028.52,299.20000000000005,2.342,0.0,157.0,0.0,2019-08-21 01:49:05
1.0,79.0,98.0,336.0,13.375,304.0,6.25,0.0,79.0,5031.2,299.20000000000005,2.342,0.0,156.0,0.0,2019-08-21 01:49:06
1.0,79.0,98.0,338.0,13.375,305.0,6.25,0.0,80.0,5033.67,299.20000000000005,2.361,0.0,155.0,0.0,2019-08-21 01:49:07
1.0,73.0,56.0,456.0,8.125,210.0,9.375,0.0,73.0,0.0,308.0,2.267,0.0,120.0,0.0,2019-08-21 03:24:17
1.0,73.0,56.0,456.0,11.0,216.0,6.875,0.0,73.0,0.0,314.4,2.323,0.0,122.0,0.0,2019-08-21 03:24:18
1.0,73.0,59.0,312.0,14.75,231.0,6.375,0.0,73.0,0.0,319.20000000000005,2.351,0.0,122.0,0.0,2019-08-21 03:24:19
1.0,73.0,65.0,312.0,14.875,231.0,8.75,0.0,73.0,0.75,312.20000000000005,2.37,0.0,121.0,0.0,2019-08-21 03:24:20
1.0,73.0,67.0,310.0,14.875,234.0,9.0,0.0,74.0,1.79,309.6,2.379,0.0,120.0,0.0,2019-08-21 03:24:21
1.0,74.0,95.0,308.0,15.0,261.0,9.0,0.0,74.0,3.27,306.6,2.417,0.0,119.0,0.0,2019-08-21 03:24:22
1.0,74.0,114.0,308.0,15.0,283.0,9.0,0.0,74.0,5.59,304.0,2.454,0.0,119.0,0.0,2019-08-21 03:24:23
1.0,74.0,115.0,308.0,14.625,287.0,8.875,0.0,74.0,7.86,302.4,2.473,0.0,119.0,0.0,2019-08-21 03:24:24
1.0,74.0,118.0,306.0,14.625,290.0,8.75,0.0,74.0,9.81,303.79999999999995,2.501,0.0,120.0,0.0,2019-08-21 03:24:25
1.0,74.0,119.0,306.0,14.75,293.0,8.75,0.0,75.0,12.02,304.4,2.519,0.0,120.0,0.0,2019-08-21 03:24:26
1.0,74.0,119.0,306.0,14.75,297.0,8.75,0.0,75.0,14.6,304.4,2.547,0.0,121.0,0.0,2019-08-21 03:24:27
1.0,75.0,118.0,306.0,14.125,299.0,8.5,0.0,75.0,17.24,303.79999999999995,2.557,0.0,122.0,0.0,2019-08-21 03:24:28
1.0,75.0,118.0,310.0,13.875,301.0,8.25,0.0,75.0,19.77,303.20000000000005,2.557,0.0,122.0,0.0,2019-08-21 03:24:29
1.0,75.0,117.0,314.0,13.5,300.0,8.25,0.0,75.0,21.95,302.6,2.538,0.0,123.0,0.0,2019-08-21 03:24:30
1.0,75.0,116.0,314.0,13.625,299.0,8.0,0.0,75.0,24.11,301.79999999999995,2.538,0.0,123.0,0.0,2019-08-21 03:24:31
1.0,75.0,115.0,316.0,13.625,299.0,8.0,0.0,75.0,26.46,301.0,2.529,0.0,123.0,0.0,2019-08-21 03:24:32
1.0,75.0,115.0,316.0,13.625,298.0,8.0,0.0,75.0,28.21,300.4,2.501,0.0,124.0,0.0,2019-08-21 03:24:33
1.0,75.0,113.0,314.0,13.875,299.0,8.0,0.0,75.0,30.56,299.6,2.482,0.0,124.0,0.0,2019-08-21 03:24:34
1.0,75.0,113.0,314.0,13.75,295.0,8.25,0.0,75.0,33.37,298.79999999999995,2.482,0.0,124.0,0.0,2019-08-21 03:24:35
1.0,75.0,113.0,314.0,13.75,295.0,8.25,0.0,75.0,36.34,298.0,2.491,0.0,125.0,0.0,2019-08-21 03:24:36
